date,0
2018-09-12,5270.43115234375
2018-09-13,5101.91552734375
2018-09-14,4576.84375
2018-09-15,2910.66259765625
2018-09-16,2992.3203125
2018-09-17,7968.40673828125
2018-09-18,6186.677734375
2018-09-19,5819.98291015625
2018-09-20,7419.94189453125
2018-09-21,7402.15478515625
2018-09-22,5818.97705078125
2018-09-23,3356.55126953125
2018-09-24,7911.478515625
2018-09-25,6620.67626953125
2018-09-26,5984.068359375
2018-09-27,6934.14892578125
2018-09-28,7672.16064453125
2018-09-29,4332.42041015625
2018-09-30,4531.75732421875
2018-10-01,4575.65478515625
2018-10-02,6628.64501953125
2018-10-03,6188.24755859375
2018-10-04,5127.51611328125
2018-10-05,4001.373046875
2018-10-06,3967.8662109375
2018-10-07,2345.322265625
2018-10-08,4910.455078125
2018-10-09,6130.109375
2018-10-10,5900.439453125
2018-10-11,5420.88720703125
2018-10-12,4181.69140625
2018-10-13,3134.3896484375
2018-10-14,2882.52294921875
2018-10-15,9693.14453125
2018-10-16,8049.3310546875
2018-10-17,5611.94287109375
2018-10-18,6868.35400390625
2018-10-19,7532.30224609375
2018-10-20,5162.64453125
2018-10-21,3678.6689453125
2018-10-22,7632.04296875
2018-10-23,6074.79443359375
2018-10-24,5632.1015625
2018-10-25,6262.8876953125
2018-10-26,5544.39697265625
2018-10-27,3570.52392578125
2018-10-28,3141.4541015625
2018-10-29,6415.810546875
2018-10-30,4732.283203125
2018-10-31,5593.876953125
2018-11-01,5377.83154296875
2018-11-02,4432.82421875
2018-11-03,4141.4833984375
2018-11-04,1788.9454345703125
2018-11-05,5183.24267578125
2018-11-06,4691.82470703125
2018-11-07,5569.05126953125
2018-11-08,5102.80419921875
2018-11-09,3896.46728515625
2018-11-10,2439.5029296875
2018-11-11,2231.074462890625
2018-11-12,5419.890625
2018-11-13,5220.00830078125
2018-11-14,4629.38720703125
2018-11-15,4270.7451171875
2018-11-16,3950.564697265625
2018-11-17,3094.214111328125
2018-11-18,2511.64208984375
2018-11-19,7440.72216796875
2018-11-20,6454.5888671875
2018-11-21,5360.275390625
2018-11-22,5200.37646484375
2018-11-23,4468.7373046875
2018-11-24,2898.75830078125
2018-11-25,1770.1776123046875
2018-11-26,4277.857421875
2018-11-27,4633.05078125
2018-11-28,4443.61669921875
2018-11-29,3979.6240234375
2018-11-30,3509.963134765625
2018-12-01,3824.52587890625
2018-12-02,2005.5054931640625
2018-12-03,5605.6826171875
2018-12-04,4628.66748046875
2018-12-05,4998.80029296875
2018-12-06,4597.71142578125
2018-12-07,3952.2265625
2018-12-08,2076.13916015625
2018-12-09,2380.158935546875
2018-12-10,4757.70361328125
2018-12-11,4927.5205078125
2018-12-12,4684.66357421875
2018-12-13,4173.03759765625
2018-12-14,3659.8876953125
2018-12-15,3046.52978515625
2018-12-16,2562.320556640625
2018-12-17,5657.1787109375
2018-12-18,5357.58447265625
2018-12-19,4700.68505859375
2018-12-20,4001.1279296875
2018-12-21,3419.974365234375
2018-12-22,2282.617431640625
2018-12-23,1542.502197265625
2018-12-24,3055.14599609375
2018-12-25,2742.17626953125
2018-12-26,1693.5860595703125
2018-12-27,1781.9798583984375
2018-12-28,1816.997314453125
2018-12-29,1680.2352294921875
2018-12-30,1511.0416259765625
2018-12-31,3742.337158203125
